time/fps,rollout/episode_length,rollout/total_reward,rollout/episode_reward,time/iterations,time/total_timesteps,rollout/rew_surface_coverage_2d,rollout/rew_collision,rollout/rew_termination,train/entropy_loss,train/explained_variance,train/learning_rate,train/clip_range,train/policy_gradient_loss,train/value_loss,train/clip_fraction,train/clip_range_vf,train/n_updates,time/training,train/approx_kl,train/loss
122,18.118,0.658,0.654,660,10813440,0.692,-0.063,0.029,-5.404022568333758,0.5703299343585968,0.0001,0.2,0.015508330739817045,7.067834861087103,0.3361085766423358,0.2,3295,1.4677424430847168,0.052798253,5.725013732910156
122,17.732,0.637,0.637,661,10829824,0.669,-0.061,0.029,-5.466083082285794,0.5953283905982971,0.0001,0.2,0.0025280760971575296,6.678166216070002,0.3434392755681818,0.2,3300,1.893136978149414,0.045360673,4.8723015785217285
122,16.571,0.583,0.609,662,10846208,0.624,-0.064,0.023,-5.429144462425552,0.6024361848831177,0.0001,0.2,-0.01670888932923714,6.609828135924425,0.3998175523952096,0.2,3305,3.5688509941101074,0.04988001,5.911905288696289
122,18.262,0.613,0.64,663,10862592,0.648,-0.064,0.028,-5.414547903347859,0.5549211204051971,0.0001,0.2,-0.0018844900413754239,7.235833446536444,0.3534983407079646,0.2,3310,2.383115530014038,0.041285135,6.095305442810059
122,17.859,0.647,0.643,664,10878976,0.678,-0.06,0.029,-5.424726490179697,0.5890348255634308,0.0001,0.2,-0.021630404667100974,6.64733425643709,0.39231770833333335,0.2,3315,3.800158739089966,0.048739843,4.8964128494262695
122,18.013,0.646,0.641,665,10895360,0.672,-0.055,0.029,-5.411134246707887,0.572373628616333,0.0001,0.2,0.020289832076361012,7.060169975886973,0.3203125,0.2,3320,1.3809025287628174,0.076267436,5.824720859527588
122,16.96,0.627,0.623,666,10911744,0.661,-0.06,0.026,-5.44418157230724,0.5604977607727051,0.0001,0.2,0.007851474082351408,7.071836189790205,0.23881392045454544,0.2,3325,0.4707317352294922,0.020305945,5.407852649688721
121,17.395,0.647,0.63,667,10928128,0.677,-0.061,0.031,-5.445556099968727,0.5572867393493652,0.0001,0.2,-0.025076545391589253,7.079366974156312,0.402896148989899,0.2,3330,4.198590993881226,0.05755603,4.048117160797119
121,17.156,0.633,0.64,668,10944512,0.663,-0.059,0.03,-5.4877352429251385,0.5707017183303833,0.0001,0.2,-0.0045792016710162675,7.087383288603562,0.3662860576923077,0.2,3335,2.46915340423584,0.04282659,6.533426284790039
121,17.711,0.674,0.643,669,10960896,0.7,-0.058,0.031,-5.487611476058666,0.5766997635364532,0.0001,0.2,-0.0077170436630118995,6.96991778156472,0.36649372586872586,0.2,3340,2.7233142852783203,0.056517065,4.252657890319824
122,16.595,0.593,0.628,670,10977280,0.635,-0.068,0.026,-5.456897576001226,0.5770789384841919,0.0001,0.2,-0.006110739928423142,6.814083968376627,0.37088647959183674,0.2,3345,2.590259313583374,0.044196855,5.797187805175781
121,16.697,0.634,0.631,671,10993664,0.667,-0.062,0.029,-5.600234652218753,0.5723510086536407,0.0001,0.2,0.014705482825687895,6.9082416442975605,0.3462114726027397,0.2,3350,1.5456652641296387,0.050587215,5.090514183044434
121,17.142,0.622,0.597,672,11010048,0.651,-0.057,0.028,-5.574311735101247,0.5807000994682312,0.0001,0.2,-0.003356023898152526,6.847248002248979,0.3799246108949416,0.2,3355,2.7132625579833984,0.078772835,5.415099143981934
121,18.091,0.674,0.65,673,11026432,0.702,-0.06,0.032,-5.511363640473158,0.554706871509552,0.0001,0.2,-0.015908979786565636,7.041322849576991,0.3932291666666667,0.2,3360,3.4530115127563477,0.051140893,5.659574508666992
122,16.621,0.608,0.621,674,11042816,0.648,-0.069,0.028,-5.46512305979826,0.5951987504959106,0.0001,0.2,0.016913615480749582,6.4940352318238235,0.3013392857142857,0.2,3365,1.0292301177978516,0.025954261,7.457613945007324
121,18.354,0.629,0.652,675,11059200,0.659,-0.058,0.028,-5.41651199064182,0.5452782809734344,0.0001,0.2,-0.006313773977591564,7.39241995702263,0.3798902671755725,0.2,3370,2.7785468101501465,0.054503176,5.310779094696045
122,17.291,0.644,0.641,676,11075584,0.678,-0.06,0.026,-5.549615086931171,0.5596408843994141,0.0001,0.2,0.017963180681831684,7.238106747468312,0.3436908143939394,0.2,3375,1.3865559101104736,0.083089456,7.399291515350342
122,15.725,0.599,0.59,677,11091968,0.641,-0.066,0.024,-5.549693980524617,0.5573335587978363,0.0001,0.2,0.0204802886582911,7.145965403126132,0.3266759072580645,0.2,3380,1.3227238655090332,0.02920609,6.379350662231445
122,16.432,0.615,0.608,678,11108352,0.652,-0.065,0.027,-5.55494950149233,0.5577826499938965,0.0001,0.2,0.011553599314135037,7.045048521054501,0.32910802980132453,0.2,3385,1.5942180156707764,0.047221657,6.31280517578125
122,17.595,0.608,0.612,679,11124736,0.644,-0.061,0.026,-5.5231488430300235,0.5662420690059662,0.0001,0.2,0.003779306071264118,6.764807186979155,0.34933659217877094,0.2,3390,1.903663158416748,0.040877372,4.85703182220459
121,16.35,0.582,0.601,680,11141120,0.629,-0.071,0.023,-5.542107085050163,0.5676468014717102,0.0001,0.2,0.01999916042343287,6.866060204425101,0.3211069915254237,0.2,3395,1.2589938640594482,0.027898185,4.986700057983398
121,17.726,0.627,0.624,681,11157504,0.658,-0.057,0.026,-5.5542392207018905,0.5530880093574524,0.0001,0.2,0.005072270423130838,7.165918700267814,0.34298229768786126,0.2,3400,1.8630728721618652,0.04263959,6.08286714553833
121,16.815,0.596,0.627,682,11173888,0.638,-0.067,0.025,-5.587968063600919,0.5601577460765839,0.0001,0.2,-0.02700726612945128,7.033564768404307,0.40411014211886304,0.2,3405,4.13867974281311,0.06791014,2.163374423980713
122,16.544,0.602,0.604,683,11190272,0.642,-0.065,0.025,-5.60701407634371,0.5559266805648804,0.0001,0.2,-0.002862020558001342,7.119164995138081,0.3794411307053942,0.2,3410,2.5371358394622803,0.04656956,5.395827293395996
121,16.301,0.613,0.616,684,11206656,0.649,-0.062,0.025,-5.581521216305819,0.5672945976257324,0.0001,0.2,0.017095556199042634,6.834313041513616,0.2897017045454545,0.2,3415,1.1673345565795898,0.024660902,6.684964179992676
122,17.185,0.61,0.632,685,11223040,0.648,-0.065,0.027,-5.608404689713528,0.5710958242416382,0.0001,0.2,0.01133455584548708,6.912435032819447,0.3365028782894737,0.2,3420,1.6014742851257324,0.046355177,6.2754292488098145
121,17.142,0.641,0.638,686,11239424,0.672,-0.058,0.027,-5.587059811370014,0.5808813273906708,0.0001,0.2,-0.0015492658747453668,6.727461074585239,0.3630850456621005,0.2,3425,2.3034472465515137,0.03973364,4.679713249206543
122,17.656,0.653,0.652,687,11255808,0.688,-0.064,0.03,-5.513145677268962,0.559255838394165,0.0001,0.2,-0.023673697944035007,7.016487132557822,0.39801790281329924,0.2,3430,4.1024274826049805,0.06007604,5.13526725769043
122,16.635,0.62,0.611,688,11272192,0.66,-0.066,0.026,-5.47019246454989,0.5642296671867371,0.0001,0.2,0.0034867775354408817,7.202646579635277,0.3549859550561798,0.2,3435,1.8751277923583984,0.039486837,6.973877906799316
121,16.531,0.642,0.612,689,11288576,0.672,-0.058,0.028,-5.486097048335988,0.5646411776542664,0.0001,0.2,-0.011680266705580351,7.019686700635008,0.3704591606498195,0.2,3440,2.9575142860412598,0.051558703,6.217258453369141
121,17.016,0.633,0.612,690,11304960,0.665,-0.061,0.028,-5.397145669800895,0.5482795536518097,0.0001,0.2,0.015415060097750809,7.275316561971392,0.3366629464285714,0.2,3445,1.4750709533691406,0.047216654,5.791497230529785
122,16.535,0.595,0.62,691,11321344,0.637,-0.066,0.024,-5.501166635705519,0.5454890429973602,0.0001,0.2,0.01798944234624216,7.306907480077226,0.321281492248062,0.2,3450,1.396545171737671,0.0908252,6.331029891967773
122,17.18,0.634,0.645,692,11337728,0.67,-0.062,0.026,-5.436051273668134,0.5590803027153015,0.0001,0.2,-0.014913329552557017,7.071004301309586,0.38436972128378377,0.2,3455,3.155613899230957,0.051344585,6.709956645965576
122,17.21,0.636,0.624,693,11354112,0.669,-0.059,0.027,-5.466647799955595,0.5883754789829254,0.0001,0.2,-0.0005640010242649448,6.572235209132553,0.3724555619266055,0.2,3460,2.331850051879883,0.041986957,4.790149688720703
122,17.449,0.633,0.623,694,11370496,0.668,-0.063,0.028,-5.482611051504163,0.5646175146102905,0.0001,0.2,-0.027614338296479073,7.00420688200688,0.40664628623188404,0.2,3465,4.360808849334717,0.056285124,4.392460823059082
122,15.893,0.552,0.594,695,11386880,0.601,-0.071,0.022,-5.472989434287662,0.5796290040016174,0.0001,0.2,-0.006793068969503991,6.797802141734532,0.36095610119047616,0.2,3470,2.653606414794922,0.04020381,5.566745758056641
122,16.378,0.608,0.616,696,11403264,0.644,-0.064,0.027,-5.466006319863456,0.5599974095821381,0.0001,0.2,-0.011234006861091725,7.039184180327824,0.36534598214285713,0.2,3475,2.9576687812805176,0.049974184,5.977931022644043
121,16.52,0.596,0.607,697,11419648,0.636,-0.067,0.026,-5.483621704485989,0.5750021040439606,0.0001,0.2,0.018920372319660445,7.035622031189675,0.329093992248062,0.2,3480,1.3931338787078857,0.075755164,4.650325298309326
122,16.133,0.648,0.625,698,11436032,0.679,-0.061,0.03,-5.480770247064163,0.5547805428504944,0.0001,0.2,-0.004597511542642298,7.259642630022288,0.37098978136882127,0.2,3485,2.773618221282959,0.057173368,5.9375176429748535
121,18.012,0.658,0.639,699,11452416,0.681,-0.055,0.032,-5.422986760466538,0.55754354596138,0.0001,0.2,-0.010029853375406687,7.223351179047182,0.3750846119133574,0.2,3490,2.9472479820251465,0.052245215,4.571014404296875
122,16.549,0.653,0.62,700,11468800,0.687,-0.065,0.031,-5.469037412847363,0.5849666595458984,0.0001,0.2,0.009387476697751562,6.4679368546923754,0.3554441823899371,0.2,3495,1.6780378818511963,0.045782197,3.444636583328247
122,16.786,0.617,0.612,701,11485184,0.656,-0.065,0.026,-5.480142424656795,0.567051351070404,0.0001,0.2,-0.006241368724463078,7.100372246595529,0.37124399038461536,0.2,3500,2.7384934425354004,0.05769474,4.810092449188232
122,17.176,0.614,0.641,702,11501568,0.655,-0.069,0.028,-5.470525921575281,0.5539435744285583,0.0001,0.2,0.011278419773902326,7.086817690868251,0.32429635761589404,0.2,3505,1.6166515350341797,0.039043184,3.767991304397583
122,17.617,0.627,0.627,703,11517952,0.66,-0.06,0.028,-5.524648192300962,0.5798636674880981,0.0001,0.2,0.0064783908394461425,6.710856250255783,0.3573880057803468,0.2,3510,1.827470302581787,0.04499946,6.283750534057617
121,17.165,0.606,0.626,704,11534336,0.646,-0.064,0.024,-5.563960175360402,0.5692586302757263,0.0001,0.2,0.022800577526551583,6.749568350853458,0.33278729838709675,0.2,3515,1.3119454383850098,0.031521328,5.144183158874512
122,17.308,0.639,0.626,705,11550720,0.666,-0.056,0.028,-5.492822818267039,0.5812957882881165,0.0001,0.2,0.018232423095748976,6.753127318162185,0.2904647435897436,0.2,3520,0.8219177722930908,0.02517933,4.9332427978515625
120,17.169,0.662,0.621,706,11567104,0.688,-0.055,0.029,-5.460881498523224,0.5848399996757507,0.0001,0.2,0.017640322411810995,6.5551362252773195,0.3265977443609023,0.2,3525,1.5167455673217773,0.043939136,6.181460380554199
121,17.551,0.68,0.655,707,11583488,0.703,-0.054,0.03,-5.490997469702433,0.580601155757904,0.0001,0.2,0.01757987655785888,6.629656969114792,0.3155886627906977,0.2,3530,1.3659663200378418,0.07532853,5.404124736785889
121,17.758,0.608,0.614,708,11599872,0.644,-0.06,0.025,-5.465074750892354,0.6008442342281342,0.0001,0.2,-0.0015407066282147688,6.482545352081045,0.3766532676348548,0.2,3535,2.8750810623168945,0.04321439,5.758407115936279
121,17.62,0.678,0.651,709,11616256,0.7,-0.054,0.032,-5.422466160368259,0.5688834190368652,0.0001,0.2,-0.02418995829022276,6.968261420876914,0.40522670025188917,0.2,3540,4.597325086593628,0.057555713,5.14177942276001
121,18.236,0.656,0.665,710,11632640,0.683,-0.055,0.028,-5.469719240630883,0.5778836011886597,0.0001,0.2,0.01657737462538416,6.678109089533488,0.3314085144927536,0.2,3545,1.4468824863433838,0.048576612,7.079150676727295
121,16.014,0.574,0.588,711,11649024,0.614,-0.062,0.022,-5.416489938589243,0.5578023493289948,0.0001,0.2,0.018567931132677656,7.177112916799692,0.30594951923076924,0.2,3550,1.4769623279571533,0.07789378,7.117116928100586
121,17.626,0.66,0.628,712,11665408,0.686,-0.055,0.029,-5.415569867173287,0.5590020716190338,0.0001,0.2,0.020076600056498833,6.959097222106098,0.2878852739726027,0.2,3555,0.8129885196685791,0.026340997,5.244876384735107
122,17.434,0.682,0.633,713,11681792,0.702,-0.052,0.032,-5.478579672483297,0.5583442151546478,0.0001,0.2,0.02354065392417117,7.076443025699029,0.2941706730769231,0.2,3560,1.0969045162200928,0.026392935,11.995218276977539
121,16.117,0.621,0.601,714,11698176,0.652,-0.058,0.026,-5.439345453466688,0.5824256539344788,0.0001,0.2,-0.0027074124747222023,6.776802201356206,0.36265345982142855,0.2,3565,2.3722596168518066,0.038818333,5.101359844207764
122,17.509,0.605,0.635,715,11714560,0.644,-0.065,0.027,-5.389777003190456,0.5507862269878387,0.0001,0.2,-0.016747986511267625,7.20439984018986,0.3819110576923077,0.2,3570,3.2919325828552246,0.04876656,5.614687919616699
122,16.626,0.617,0.591,716,11730944,0.653,-0.06,0.025,-5.406893516540527,0.5870535671710968,0.0001,0.2,0.019098598822951316,6.574822841644287,0.3190625,0.2,3575,1.3037002086639404,0.02794887,5.327218055725098
122,18.513,0.656,0.643,717,11747328,0.68,-0.052,0.029,-5.331353362649679,0.5648040175437927,0.0001,0.2,-0.004381871243822388,6.905598655343056,0.37261962890625,0.2,3580,2.706634521484375,0.043164432,4.360270023345947
122,18.246,0.627,0.639,718,11763712,0.657,-0.056,0.026,-5.380458637102116,0.5641899704933167,0.0001,0.2,0.00833331629876378,6.904700767359085,0.3566937869822485,0.2,3585,1.7908756732940674,0.050470166,5.08223819732666
122,16.895,0.607,0.604,719,11780096,0.646,-0.065,0.026,-5.347222272739854,0.564771294593811,0.0001,0.2,0.020557394063518954,6.945584851641987,0.3233406007751938,0.2,3590,1.3617191314697266,0.079732485,4.911037921905518
121,16.815,0.597,0.614,720,11796480,0.63,-0.059,0.026,-5.305368209571995,0.567942351102829,0.0001,0.2,-0.004410046777484839,6.8635819909994495,0.37114197530864196,0.2,3595,2.550801992416382,0.044139557,5.77053165435791
121,18.324,0.617,0.635,721,11812864,0.652,-0.061,0.025,-5.29985192401261,0.5723200142383575,0.0001,0.2,0.0033623899654143274,6.965455545543951,0.3488700564971751,0.2,3600,1.8584001064300537,0.043496735,4.976682662963867
122,17.007,0.62,0.587,722,11829248,0.654,-0.062,0.028,-5.430323966478897,0.5757567882537842,0.0001,0.2,-0.00622119707197456,6.511580038878877,0.3702330508474576,0.2,3605,2.4971392154693604,0.04149496,5.510441780090332
122,18.116,0.649,0.655,723,11845632,0.679,-0.057,0.027,-5.385216274682214,0.5653980374336243,0.0001,0.2,0.019022845865145105,7.047507317627177,0.3112936580882353,0.2,3610,1.4315650463104248,0.043295655,6.011096954345703
122,17.689,0.58,0.632,724,11862016,0.626,-0.069,0.023,-5.40993464157878,0.5560522079467773,0.0001,0.2,-0.002609054038670206,7.116177580872988,0.34411002304147464,0.2,3615,2.298191547393799,0.038068518,4.920532703399658
122,17.337,0.637,0.636,725,11878400,0.67,-0.061,0.027,-5.439351539893691,0.5768006145954132,0.0001,0.2,0.0019870116857105286,6.613624233330412,0.364378078817734,0.2,3620,2.141380548477173,0.044314526,6.013132095336914
122,17.102,0.6,0.616,726,11894784,0.642,-0.066,0.024,-5.361713554868366,0.5756266713142395,0.0001,0.2,-0.007606001329899525,6.743822830524223,0.3703547297297297,0.2,3625,2.738006830215454,0.06119771,4.644532203674316
121,16.43,0.636,0.61,727,11911168,0.671,-0.062,0.027,-5.4543120200817405,0.5641006231307983,0.0001,0.2,0.01644769274414732,6.918721903287447,0.31905048076923076,0.2,3630,1.3705861568450928,0.07761154,5.661128520965576
122,16.897,0.605,0.607,728,11927552,0.643,-0.062,0.024,-5.401353534156754,0.586118221282959,0.0001,0.2,0.008522902653943858,6.801836332625891,0.34975961538461536,0.2,3635,1.7767274379730225,0.040903952,6.498145580291748
122,17.502,0.609,0.641,729,11943936,0.653,-0.069,0.025,-5.357089289536713,0.5829064548015594,0.0001,0.2,0.015805604877544843,6.725606214915607,0.3228058510638298,0.2,3640,1.4894993305206299,0.051093128,4.522697448730469
121,17.946,0.641,0.636,730,11960320,0.671,-0.059,0.029,-5.296525010591224,0.5614289045333862,0.0001,0.2,-0.007769657167899971,7.011870384216309,0.3589591254752852,0.2,3645,2.8057174682617188,0.05716222,5.292405605316162
122,16.611,0.628,0.619,731,11976704,0.666,-0.064,0.026,-5.308432232249867,0.5674590766429901,0.0001,0.2,-0.0218983526026045,6.965928211685054,0.38363033746556474,0.2,3650,3.851649284362793,0.045612942,3.8696138858795166
122,16.884,0.674,0.619,732,11993088,0.697,-0.055,0.032,-5.281636085510254,0.5811600685119629,0.0001,0.2,0.004170776690755572,7.065534910474505,0.34464285714285714,0.2,3655,1.8536474704742432,0.03967236,5.917134761810303
122,16.297,0.607,0.609,733,12009472,0.65,-0.069,0.026,-5.327561490940598,0.5619517862796783,0.0001,0.2,-0.026822289550799946,7.190046669177289,0.4202166863207547,0.2,3660,4.492185831069946,0.056986958,5.642472267150879
122,18.23,0.658,0.654,734,12025856,0.687,-0.059,0.03,-5.284033333813703,0.5808837413787842,0.0001,0.2,0.0023366567905420666,6.980499868039732,0.33779761904761907,0.2,3665,1.984079360961914,0.040807,6.887889385223389
122,16.102,0.614,0.606,735,12042240,0.651,-0.064,0.027,-5.308567483470125,0.588019460439682,0.0001,0.2,0.02229198867472697,6.850730945479195,0.2844929245283019,0.2,3670,1.1154685020446777,0.02449767,11.668701171875
122,16.196,0.608,0.609,736,12058624,0.645,-0.062,0.025,-5.302671540867198,0.5842543244361877,0.0001,0.2,0.004830402562881566,6.784912460229614,0.3278142755681818,0.2,3675,1.8556947708129883,0.040233012,3.770442008972168
122,16.998,0.599,0.622,737,12075008,0.645,-0.07,0.024,-5.319706044666508,0.5579515993595123,0.0001,0.2,0.004179651467756904,7.251661775025679,0.35447700777202074,0.2,3680,2.069549322128296,0.04227208,5.362949371337891
122,17.557,0.619,0.633,738,12091392,0.653,-0.062,0.028,-5.44159147515893,0.5928162634372711,0.0001,0.2,0.017390186152624665,6.806411981582642,0.3128662109375,0.2,3685,1.3585336208343506,0.026255364,5.5768866539001465
122,16.9,0.634,0.624,739,12107776,0.669,-0.061,0.026,-5.410781928125372,0.5713520646095276,0.0001,0.2,0.0030918297863702484,6.9120019825581975,0.3543781725888325,0.2,3690,2.0818943977355957,0.04135789,3.555446147918701
122,16.623,0.651,0.619,740,12124160,0.682,-0.059,0.028,-5.37908786730442,0.5625664293766022,0.0001,0.2,-0.026153005059029653,7.1419312287337835,0.4113271410579345,0.2,3695,4.262652635574341,0.057972748,5.452030181884766
121,16.326,0.595,0.606,741,12140544,0.635,-0.066,0.027,-5.3800926187673515,0.5722919702529907,0.0001,0.2,-0.0020010323105095255,7.090792524762549,0.3754093886462882,0.2,3700,2.4651246070861816,0.04252872,6.991327285766602
122,16.377,0.638,0.622,742,12156928,0.673,-0.065,0.03,-5.4182942902169575,0.5393150150775909,0.0001,0.2,-0.024366561454647603,7.341255971086704,0.39009569783197834,0.2,3705,3.936924695968628,0.04792384,5.093970775604248
122,16.353,0.599,0.611,743,12173312,0.641,-0.067,0.025,-5.430714022504152,0.586052268743515,0.0001,0.2,0.012859190620454776,6.788856701259196,0.3331432481751825,0.2,3710,1.4488365650177002,0.057453368,6.193490982055664
122,18.221,0.629,0.656,744,12189696,0.66,-0.06,0.028,-5.4168395014370185,0.5864228010177612,0.0001,0.2,-0.025572773341920374,6.693335848111732,0.41214767156862747,0.2,3715,4.302816152572632,0.05443571,6.165345668792725
122,17.964,0.608,0.627,745,12206080,0.642,-0.06,0.026,-5.33518489080531,0.5805099010467529,0.0001,0.2,0.018774989899958818,6.819220823186044,0.32383110687022904,0.2,3720,1.3884098529815674,0.078008495,5.686097621917725
122,17.356,0.653,0.642,746,12222464,0.683,-0.061,0.03,-5.353449777987018,0.5598195791244507,0.0001,0.2,-0.01585525931474173,7.003841016277577,0.37787441037735847,0.2,3725,3.347111701965332,0.045670856,3.8377978801727295
122,17.785,0.641,0.638,747,12238848,0.675,-0.063,0.03,-5.335971284268507,0.5899242758750916,0.0001,0.2,0.01622444783240112,6.718306833238744,0.3400186567164179,0.2,3730,1.412559986114502,0.044930357,5.194342136383057
