rollout/episode_reward,rollout/episode_length,time/fps,rollout/rew_collision,rollout/rew_termination,rollout/total_reward,time/iterations,rollout/rew_surface_coverage_2d,time/total_timesteps,train/loss,train/approx_kl,time/training,train/value_loss,train/clip_range_vf,train/explained_variance,train/learning_rate,train/clip_range,train/policy_gradient_loss,train/clip_fraction,train/entropy_loss,train/n_updates
0.615,19.56,112,-0.061,0.023,0.614,120,0.653,1966080,4.9584174156188965,0.041869514,2.0759947299957275,6.92221799537317,0.2,0.5618123412132263,0.0001,0.2,-0.0008637041863591517,0.3350824004975124,-4.431980356055113,595
0.633,20.848,112,-0.057,0.026,0.627,121,0.658,1982464,5.68275260925293,0.07435552,1.3587048053741455,6.923274662658458,0.2,0.5655498802661896,0.0001,0.2,0.018672872668857338,0.28357585877862596,-4.39039936866469,600
0.556,18.034,112,-0.064,0.022,0.573,122,0.615,1998848,7.810847759246826,0.062495112,2.689227342605591,6.721528564833133,0.2,0.5617849826812744,0.0001,0.2,-0.005679823335088875,0.34662356321839083,-4.451047438771332,605
0.575,18.506,112,-0.063,0.024,0.59,123,0.628,2015232,3.6628174781799316,0.053477827,2.9242568016052246,7.328258003628551,0.2,0.5378211140632629,0.0001,0.2,-0.00957089152975916,0.3584297153024911,-4.3991280314761125,610
0.623,20.025,112,-0.055,0.025,0.629,124,0.659,2031616,4.884886741638184,0.14919682,1.3223960399627686,7.0125186868416245,0.2,0.5558112263679504,0.0001,0.2,0.017191667257728735,0.29075823643410853,-4.375434760899507,615
0.644,20.741,110,-0.061,0.025,0.636,125,0.672,2048000,5.305832862854004,0.03902336,3.2018089294433594,6.961813536732786,0.2,0.5591128766536713,0.0001,0.2,-0.0050456234355747455,0.3328061740890688,-4.324407334269782,620
0.606,19.095,111,-0.067,0.027,0.627,126,0.666,2064384,3.852889060974121,0.054841597,4.233088493347168,7.032534088490929,0.2,0.5622809529304504,0.0001,0.2,-0.025214459586897706,0.3772266584766585,-4.300292008046143,625
0.613,19.909,111,-0.057,0.025,0.619,127,0.651,2080768,5.505946159362793,0.040365856,1.4987921714782715,7.382585569166801,0.2,0.5507287085056305,0.0001,0.2,0.013890522761716389,0.3104093309859155,-4.244221311219981,630
0.583,19.043,111,-0.065,0.022,0.576,128,0.619,2097152,5.267989158630371,0.06461152,1.3587191104888916,7.000116846943629,0.2,0.5633873343467712,0.0001,0.2,0.017644646869019696,0.31876192748091603,-4.245557865113702,635
0.63,20.218,111,-0.055,0.025,0.637,129,0.667,2113536,3.9974312782287598,0.05198603,2.7556185722351074,6.9500985541433655,0.2,0.5577331781387329,0.0001,0.2,-0.009115142181937425,0.3428655660377358,-4.310111836667331,640
0.606,19.919,111,-0.055,0.023,0.582,130,0.614,2129920,8.441794395446777,0.04905517,1.530388355255127,6.90918187705838,0.2,0.5662096738815308,0.0001,0.2,0.012169108909814536,0.30319940476190477,-4.329434965743499,645
0.63,20.938,111,-0.057,0.028,0.643,131,0.671,2146304,5.112738609313965,0.0430038,2.6001341342926025,7.06796817855531,0.2,0.5547513067722321,0.0001,0.2,-0.004323103212829368,0.354488296812749,-4.299863947340217,650
0.594,18.173,111,-0.065,0.025,0.605,132,0.645,2162688,5.148980617523193,0.04257066,1.9592392444610596,6.640000217839291,0.2,0.5877518355846405,0.0001,0.2,0.0032932014523172066,0.34095394736842105,-4.325084897091514,655
0.632,20.492,110,-0.061,0.024,0.627,133,0.664,2179072,6.224382400512695,0.053285312,1.4978628158569336,7.155589534224366,0.2,0.5539251863956451,0.0001,0.2,0.01672294291687741,0.3137365107913669,-4.304996432160302,660
0.597,18.708,111,-0.069,0.025,0.623,134,0.667,2195456,5.070368766784668,0.049697112,1.417107105255127,7.328742142010452,0.2,0.5509010851383209,0.0001,0.2,0.016761580188023418,0.30662593984962405,-4.292407365669882,665
0.59,18.697,112,-0.067,0.023,0.593,135,0.638,2211840,5.082768440246582,0.05752495,2.6945149898529053,6.736640951185848,0.2,0.5878448486328125,0.0001,0.2,-0.004083127571962117,0.3553639846743295,-4.2106886933133065,670
0.605,20.012,111,-0.062,0.023,0.593,136,0.632,2228224,5.373403549194336,0.027056465,0.7858860492706299,7.615493824607448,0.2,0.5380432903766632,0.0001,0.2,0.01830694305489918,0.2954358552631579,-4.177854798342052,675
0.601,18.749,111,-0.06,0.023,0.6,137,0.638,2244608,5.95789098739624,0.078391634,3.016010046005249,7.463545571041478,0.2,0.5402263700962067,0.0001,0.2,-0.005630217880329501,0.3297057392996109,-4.2266439658658514,680
0.586,18.361,111,-0.059,0.022,0.581,138,0.618,2260992,7.961485862731934,0.041687485,2.5892186164855957,7.127394750298732,0.2,0.5631680488586426,0.0001,0.2,-0.003698314387959788,0.34748505976095617,-4.323793510041864,685
0.586,18.065,111,-0.067,0.02,0.563,139,0.61,2277376,5.3518218994140625,0.0804708,4.663114070892334,7.422165445847945,0.2,0.5527545511722565,0.0001,0.2,-0.022120989918370138,0.37879464285714287,-4.235664583181406,690
0.624,19.51,111,-0.056,0.027,0.646,140,0.675,2293760,5.9174628257751465,0.051078223,3.2263104915618896,7.049938234206169,0.2,0.5659242570400238,0.0001,0.2,-0.01308165194556838,0.37704133064516127,-4.251769488857638,695
0.623,19.931,111,-0.065,0.025,0.626,141,0.666,2310144,6.953526496887207,0.042932354,2.5055794715881348,6.907833817576574,0.2,0.5722789168357849,0.0001,0.2,-0.005587475913122666,0.34045712809917356,-4.319377047956483,700
0.594,18.3,110,-0.059,0.024,0.615,142,0.65,2326528,3.7611849308013916,0.06244287,1.3509156703948975,7.0680819977330795,0.2,0.5680721998214722,0.0001,0.2,0.018919963254557765,0.3085042938931298,-4.331817554153559,705
0.619,19.748,109,-0.062,0.027,0.632,143,0.666,2342912,4.602133750915527,0.05089139,3.0844533443450928,6.894305528821172,0.2,0.5704042613506317,0.0001,0.2,-0.013073264457587455,0.36336043074324326,-4.266702839651623,710
0.627,20.115,110,-0.06,0.024,0.618,144,0.654,2359296,4.566218376159668,0.048638534,3.0633792877197266,7.21624631160723,0.2,0.5521789789199829,0.0001,0.2,-0.011237635237206401,0.36069050687285226,-4.246715187616775,715
0.586,18.175,113,-0.062,0.022,0.584,145,0.624,2375680,6.187830448150635,0.040842082,2.6231648921966553,7.341902382005521,0.2,0.5520102381706238,0.0001,0.2,-0.0037309512556568396,0.33984375,-4.211083609883378,720
0.612,18.529,110,-0.065,0.026,0.608,146,0.647,2392064,4.890938758850098,0.044758826,3.1485302448272705,7.163863697990042,0.2,0.5509919822216034,0.0001,0.2,-0.013166413392077704,0.34400614754098363,-4.19049774545138,725
0.63,19.456,110,-0.061,0.024,0.628,147,0.664,2408448,3.4286909103393555,0.04716508,3.333209991455078,7.28778291122293,0.2,0.5538299977779388,0.0001,0.2,-0.017143655546464985,0.35445239028213166,-4.174683069360667,730
0.589,18.031,111,-0.07,0.021,0.576,148,0.625,2424832,5.232316970825195,0.046457354,1.4674468040466309,7.007140267063194,0.2,0.5671446025371552,0.0001,0.2,0.01664408610504068,0.311949823943662,-4.1893170450774715,735
0.621,19.855,110,-0.066,0.022,0.587,149,0.631,2441216,7.224264621734619,0.042945005,2.396801233291626,7.365638057045315,0.2,0.5456733703613281,0.0001,0.2,-0.004027958416744418,0.3417798913043478,-4.1757640330687815,740
0.583,18.505,110,-0.057,0.024,0.627,150,0.661,2457600,4.653465747833252,0.065534286,1.3514089584350586,7.066610754901216,0.2,0.5493201613426208,0.0001,0.2,0.01694631912098586,0.3163167938931298,-4.249633905541806,745
0.572,17.63,110,-0.065,0.022,0.585,151,0.629,2473984,5.207798957824707,0.04757505,3.7743020057678223,7.511554490078937,0.2,0.5423707962036133,0.0001,0.2,-0.020343934393047797,0.3735619848901099,-4.292423421209985,750
0.57,17.811,110,-0.072,0.019,0.547,152,0.599,2490368,3.6606922149658203,0.04856818,3.192157506942749,7.341722395813581,0.2,0.543962687253952,0.0001,0.2,-0.012647499233894171,0.36741504854368934,-4.327102724402468,755
0.616,19.858,109,-0.065,0.025,0.604,153,0.644,2506752,7.50985860824585,0.071519084,1.5569710731506348,7.497674329464252,0.2,0.5337029099464417,0.0001,0.2,0.016458006461079304,0.30841346153846155,-4.318192927653973,760
0.597,18.683,110,-0.069,0.024,0.583,154,0.628,2523136,6.729809761047363,0.03929911,2.055267333984375,7.408170505003496,0.2,0.5321266651153564,0.0001,0.2,-0.0002636269788549404,0.3184185606060606,-4.283301370312469,765
0.611,20.01,111,-0.062,0.025,0.635,155,0.672,2539520,4.926339626312256,0.04054651,2.5375585556030273,7.0420741511554255,0.2,0.560946136713028,0.0001,0.2,-0.007764061742530364,0.344385162601626,-4.23102847638169,770
0.59,19.136,111,-0.067,0.021,0.552,156,0.598,2555904,2.9893367290496826,0.047244772,3.5674140453338623,7.129469788109248,0.2,0.5576837956905365,0.0001,0.2,-0.018311110113370003,0.3630648688046647,-4.302272176603534,775
0.581,19.186,111,-0.065,0.022,0.58,157,0.622,2572288,5.884781360626221,0.043298405,2.42091965675354,7.531916832312559,0.2,0.5289252698421478,0.0001,0.2,-0.003414118222685324,0.3623798076923077,-4.3583068908789215,780
0.583,17.773,111,-0.063,0.023,0.596,158,0.636,2588672,4.382965564727783,0.046596427,3.2349812984466553,7.114684855976043,0.2,0.5409609973430634,0.0001,0.2,-0.018121391332473237,0.3659644568690096,-4.344470630438564,785
0.601,19.133,111,-0.059,0.026,0.637,159,0.67,2605056,5.413536548614502,0.05243544,2.885103464126587,7.463184544689766,0.2,0.5417005121707916,0.0001,0.2,-0.008926029864525068,0.3577788978494624,-4.3043419725151475,790
0.564,18.164,112,-0.063,0.022,0.588,160,0.628,2621440,4.921841621398926,0.0458279,1.6084120273590088,7.256734802172734,0.2,0.5602916777133942,0.0001,0.2,0.010347317354992414,0.3229667467948718,-4.307686611627921,795
0.577,18.792,111,-0.059,0.024,0.606,161,0.641,2637824,6.009336948394775,0.0134334415,0.2275850772857666,7.478251002051613,0.2,0.5445578992366791,0.0001,0.2,0.003763393202627247,0.12144886363636363,-4.300072735006159,800
0.598,19.269,111,-0.062,0.022,0.595,162,0.635,2654208,6.159664630889893,0.07821302,1.3325681686401367,7.4310509992200275,0.2,0.5343887507915497,0.0001,0.2,0.01936299759576949,0.297843992248062,-4.285706231760424,805
0.569,17.846,111,-0.069,0.02,0.578,163,0.627,2670592,4.602893829345703,0.043600835,2.600071907043457,7.144037636152777,0.2,0.5607081353664398,0.0001,0.2,-0.0067776905343055254,0.35286977091633465,-4.242345134575529,810
0.589,18.413,112,-0.067,0.022,0.584,164,0.629,2686976,5.833888053894043,0.057438694,1.3408896923065186,7.320923757553101,0.2,0.5472203493118286,0.0001,0.2,0.01993006709246681,0.29645432692307694,-4.2273663795911345,815
0.617,20.216,112,-0.067,0.027,0.621,165,0.661,2703360,6.324633598327637,0.050566047,3.1844260692596436,7.261319694955365,0.2,0.5328514277935028,0.0001,0.2,-0.014392554671716651,0.3529922385620915,-4.3127548569947285,820
0.612,20.186,111,-0.065,0.024,0.614,166,0.655,2719744,4.098171710968018,0.059882868,4.025496959686279,7.127347303846501,0.2,0.5448501408100128,0.0001,0.2,-0.025416287512142584,0.375,-4.342743355081749,825
0.58,18.037,111,-0.068,0.021,0.571,167,0.619,2736128,6.118727207183838,0.05014149,3.0933663845062256,6.904637197051385,0.2,0.5628561973571777,0.0001,0.2,-0.014100913336243392,0.35303556397306396,-4.339342401485251,830
0.608,18.816,110,-0.06,0.024,0.631,168,0.666,2752512,4.75766658782959,0.052156117,1.4569501876831055,7.011677339567361,0.2,0.5564843118190765,0.0001,0.2,0.015522693303671288,0.32125443262411346,-4.3499157817651195,835
0.577,18.06,111,-0.06,0.022,0.592,169,0.63,2768896,4.934925079345703,0.06733948,1.3510448932647705,7.2616790221287655,0.2,0.547825038433075,0.0001,0.2,0.02123382781417324,0.30432692307692305,-4.341002167188204,840
0.573,18.332,111,-0.065,0.024,0.599,170,0.639,2785280,5.939301490783691,0.053303763,2.851876974105835,7.496869809436102,0.2,0.5335349440574646,0.0001,0.2,-0.009021181125452157,0.3419251824817518,-4.404330486798808,845
0.62,20.578,111,-0.058,0.026,0.633,171,0.665,2801664,5.182070255279541,0.023974635,1.0315699577331543,7.232274985313415,0.2,0.5516966879367828,0.0001,0.2,0.016796198841184377,0.259609375,-4.383856599330902,850
0.617,20.536,111,-0.062,0.026,0.625,172,0.661,2818048,4.701351642608643,0.0504403,1.438683032989502,6.76880524827422,0.2,0.5788769423961639,0.0001,0.2,0.019666277823581112,0.310982464028777,-4.316630089025703,855
0.602,19.258,111,-0.058,0.025,0.622,173,0.656,2834432,4.3550705909729,0.070329934,1.3503527641296387,7.420320496192345,0.2,0.545053631067276,0.0001,0.2,0.020355763304262208,0.3121995192307692,-4.322268386987539,860
0.628,19.679,111,-0.065,0.023,0.599,174,0.64,2850816,5.703555107116699,0.077808976,1.343245267868042,7.261249575504037,0.2,0.545656830072403,0.0001,0.2,0.019548540909651867,0.30226501937984496,-4.326228245284206,865
0.568,18.063,111,-0.068,0.022,0.587,175,0.632,2867200,6.020581245422363,0.026933856,1.2072386741638184,6.878030146723209,0.2,0.5796598792076111,0.0001,0.2,0.019116395849572577,0.29150815217391307,-4.33667862104333,870
0.611,19.168,111,-0.062,0.021,0.593,176,0.634,2883584,4.300317764282227,0.0503866,3.294320583343506,7.188992032464945,0.2,0.5453996956348419,0.0001,0.2,-0.015779901834778814,0.3675805817610063,-4.33728063706332,875
0.613,19.326,111,-0.059,0.026,0.632,177,0.665,2899968,5.7272210121154785,0.05524793,1.501777172088623,6.78207446145011,0.2,0.5709788203239441,0.0001,0.2,0.014839456628330729,0.32326267482517484,-4.30783553890415,880
0.583,18.311,111,-0.069,0.019,0.569,178,0.618,2916352,5.957940578460693,0.016401252,0.3754246234893799,7.232599324650234,0.2,0.5487359464168549,0.0001,0.2,0.011535377267541157,0.1801215277777778,-4.33350063694848,885
0.599,19.55,111,-0.058,0.021,0.59,179,0.627,2932736,4.649298191070557,0.0462779,3.0878894329071045,7.302913169668178,0.2,0.5544883608818054,0.0001,0.2,-0.011469365160297664,0.3514309764309764,-4.260080167340108,890
0.63,20.103,111,-0.059,0.025,0.622,180,0.656,2949120,4.037032127380371,0.054578446,2.795912504196167,6.993116959203942,0.2,0.5677130222320557,0.0001,0.2,-0.007885267570865958,0.35050912921348315,-4.307158350498042,895
0.596,19.797,111,-0.06,0.024,0.586,181,0.622,2965504,5.610517501831055,0.051274363,1.4815716743469238,6.855640646437524,0.2,0.5765987932682037,0.0001,0.2,0.012572188979723084,0.3125,-4.237266087196242,900
0.607,19.007,111,-0.055,0.025,0.644,182,0.675,2981888,6.5390496253967285,0.076021224,1.349745512008667,7.132937512656515,0.2,0.5618255436420441,0.0001,0.2,0.017588972749347374,0.30935077519379844,-4.18830682695374,905
0.578,18.699,111,-0.064,0.024,0.575,183,0.616,2998272,4.949331760406494,0.04315543,1.9093880653381348,6.90243914593821,0.2,0.572092741727829,0.0001,0.2,0.0023263412396140075,0.3225203804347826,-4.198630934176237,910
0.632,20.66,111,-0.068,0.023,0.609,184,0.653,3014656,7.84143590927124,0.027402336,1.1245718002319336,7.119369552249,0.2,0.554196834564209,0.0001,0.2,0.017048570611292408,0.29069940476190476,-4.238342739286876,915
0.616,18.844,111,-0.064,0.024,0.601,185,0.641,3031040,3.7845511436462402,0.04220103,1.9662716388702393,7.3051706117296975,0.2,0.5502876341342926,0.0001,0.2,0.0023076747440629536,0.3420552248677249,-4.154116559911658,920
0.616,20.505,111,-0.056,0.026,0.633,186,0.664,3047424,7.933712959289551,0.046096172,1.56949782371521,6.723635962134914,0.2,0.5829412341117859,0.0001,0.2,0.009644387308263072,0.3068976151315789,-4.166785124101136,925
0.608,19.435,111,-0.062,0.022,0.58,187,0.62,3063808,4.683875560760498,0.041899055,2.445840835571289,7.1877535402519,0.2,0.5427261590957642,0.0001,0.2,-0.004024900408069975,0.33365745708154504,-4.221394620739851,930
0.616,20.787,111,-0.058,0.024,0.614,188,0.648,3080192,5.984046936035156,0.056259383,4.469222784042358,7.294512883525028,0.2,0.5382223725318909,0.0001,0.2,-0.027487660807157022,0.38102365654205606,-4.162455687456042,935
0.581,18.765,111,-0.071,0.025,0.568,189,0.614,3096576,3.8058054447174072,0.042144764,2.6423964500427246,6.959482962690939,0.2,0.5660836696624756,0.0001,0.2,-0.003259541147835846,0.3493171751968504,-4.095770372180488,940
0.621,20.049,111,-0.062,0.023,0.578,190,0.617,3112960,6.889350891113281,0.049991872,1.4766831398010254,7.108608091381234,0.2,0.5546950995922089,0.0001,0.2,0.012431883804080352,0.3251540492957746,-4.095418313859215,945
0.589,19.321,111,-0.068,0.024,0.594,191,0.638,3129344,2.8044536113739014,0.04915476,2.8942675590515137,7.152164927550724,0.2,0.5670089721679688,0.0001,0.2,-0.011337024971310582,0.3272042410714286,-4.035034173727036,950
0.593,19.974,111,-0.058,0.025,0.609,192,0.642,3145728,5.072545051574707,0.04926951,2.905257225036621,7.228633608869327,0.2,0.5534732043743134,0.0001,0.2,-0.008811658644701579,0.3436099910394265,-4.02586080523802,955
0.576,18.475,111,-0.058,0.02,0.581,193,0.619,3162112,6.460454940795898,0.05676326,1.3764994144439697,6.924482065932195,0.2,0.5675301551818848,0.0001,0.2,0.017826063404405925,0.3025728383458647,-4.038768701983574,960
0.604,18.872,111,-0.057,0.025,0.618,194,0.65,3178496,5.259305477142334,0.05677685,1.3584752082824707,7.526433631664014,0.2,0.5268512964248657,0.0001,0.2,0.016057462879378377,0.27373568702290074,-4.044500623950522,965
0.63,20.555,111,-0.059,0.025,0.626,195,0.661,3194880,8.210115432739258,0.028108599,1.2229053974151611,7.18294972888494,0.2,0.5494728684425354,0.0001,0.2,0.018801894887366284,0.3029661016949153,-4.032011017961017,970
0.592,19.385,111,-0.067,0.022,0.59,196,0.635,3211264,5.438576698303223,0.026457313,1.3167953491210938,6.88421646816524,0.2,0.5663854777812958,0.0001,0.2,0.019200566716081516,0.2930610236220472,-4.057202359822791,975
0.589,19.175,111,-0.062,0.025,0.605,197,0.642,3227648,4.282323837280273,0.046522897,1.530329942703247,6.933077027197598,0.2,0.5560239851474762,0.0001,0.2,0.012012856467595312,0.31781462585034015,-4.098259693911286,980
0.678,21.529,111,-0.056,0.028,0.67,198,0.698,3244032,4.544078350067139,0.03898203,2.3792500495910645,6.832597460954085,0.2,0.5666288435459137,0.0001,0.2,-0.002298754012293142,0.33128396739130433,-4.050613282037818,985
0.638,19.912,111,-0.058,0.024,0.628,199,0.662,3260416,4.523227214813232,0.058191404,4.136433124542236,6.709315584416975,0.2,0.5817802250385284,0.0001,0.2,-0.02224249496850603,0.37427553258145363,-4.12152772140981,990
0.591,18.677,111,-0.065,0.019,0.553,200,0.599,3276800,4.7730913162231445,0.0432501,1.7067222595214844,7.565547251119846,0.2,0.5380061864852905,0.0001,0.2,0.008071215846007916,0.31859756097560976,-4.1678866366060765,995
0.627,20.152,111,-0.059,0.022,0.595,201,0.632,3293184,5.266198635101318,0.039824,2.4251742362976074,7.03325507978513,0.2,0.558970034122467,0.0001,0.2,-0.0027308915641814343,0.33969286480686695,-4.1235419721562465,1000
0.639,20.717,111,-0.057,0.027,0.65,202,0.681,3309568,3.247684955596924,0.04672031,3.2291901111602783,7.231289380655502,0.2,0.5506042540073395,0.0001,0.2,-0.016040028141329463,0.34522264376996803,-4.137182711793211,1005
0.582,18.703,111,-0.065,0.02,0.564,203,0.609,3325952,4.2649078369140625,0.054593444,2.734827756881714,7.034132806973766,0.2,0.5650951862335205,0.0001,0.2,-0.00706797639552518,0.3365316064638783,-4.102250607747996,1010
0.58,18.334,111,-0.07,0.021,0.577,204,0.626,3342336,5.656333923339844,0.0501572,1.5580224990844727,6.9036868626639345,0.2,0.5667101740837097,0.0001,0.2,0.01203254948451415,0.3180578859060403,-4.150822757874559,1015
0.564,17.401,111,-0.062,0.021,0.573,205,0.615,3358720,5.2102179527282715,0.043825466,2.221735715866089,7.061880345614451,0.2,0.5609195232391357,0.0001,0.2,-0.003955169750008521,0.33479510613207547,-4.129620852335444,1020
0.648,20.787,111,-0.061,0.029,0.656,206,0.687,3375104,3.947199821472168,0.053167954,3.0724804401397705,7.062871626676139,0.2,0.556421160697937,0.0001,0.2,-0.011963639566201275,0.36032838983050847,-4.1372496806969075,1025
0.614,18.964,111,-0.056,0.026,0.613,207,0.643,3391488,5.633038520812988,0.054021437,2.769681453704834,6.752905748840561,0.2,0.5845511257648468,0.0001,0.2,-0.007397703259231004,0.3548813439849624,-4.144815771203292,1030
0.594,18.323,111,-0.062,0.024,0.614,208,0.652,3407872,4.669095516204834,0.056913983,2.7584400177001953,7.049686196145047,0.2,0.5733717381954193,0.0001,0.2,-0.009419195172603657,0.3482560861423221,-4.085087594914525,1035
